Código;Município;Área (km²);Densidade demográfica, 2000;Distância à capital (km);Esperança de vida ao nascer, 2000;Taxa de fecundidade total, 2000;Renda per Capita, 2000;Índice de Gini, 2000;Intensidade da indigência, 2000;Intensidade da pobreza, 2000;Índice de Desenvolvimento Humano Municipal, 2000;Taxa bruta de freqüência à escola, 2000;Taxa de alfabetização, 2000;Média de anos de estudo das pessoas de 25 anos ou mais de idade, 2000;População total, 2000;QTD_TOTAL_CNPJ_SUPERMERCADO;Variacao_Populacao_1991_a_2000;Percentual_Populacao_65_anos;Percentual_Populacao_Urbana;Supermercados per Capita
160055;Pracuúba (AP);4979.1;0.5;191.7976631;63.02;7.76;91.45;0.6;48.01;53.85;0.66;82.22;81.86;3.81;2286;;0.6821192052980132;0.02930883639545057;0.4238845144356955;
292550;Prado (BA);1670.1;15.8;491.5256508;63.45;3.52;155.93;0.7;49.06;51.85;0.665;78.16;71.59;3.44;26498;67.0;0.17082007776599495;0.04547513019850555;0.5347196014793569;0.0025284927164314287
412033;Prado Ferreira (PR);164.5;19.1;344.6206195;71.78;2.25;198.68;0.5;40.42;33.91;0.756;84.85;82.34;4.57;3152;3.0;-0.05031636034950282;0.06218274111675127;0.7522208121827412;0.0009517766497461929
315270;Prados (MG);263.7;29.2;138.503021;71.08;2.24;149.41;0.49;30.62;37.92;0.729;63.1;89.89;4.47;7703;12.0;0.04504137837471167;0.07334804621576009;0.6475399195118785;0.0015578346098922497
354090;Pradópolis (SP);167.6;77.0;284.1282195;73.48;2.16;280.04;0.44;55.73;42.53;0.798;84.64;88.5;5.39;12912;38.0;0.30820668693009123;0.04925650557620818;0.9196871127633209;0.002942998760842627
354100;Praia Grande (SP);143.9;1332.9;56.13790705;68.96;2.31;377.92;0.56;74.39;50.72;0.796;80.37;93.51;6.62;193582;377.0;0.5675671298545655;0.06368360694692689;1.0;0.0019474951183477802
421380;Praia Grande (SC);286.1;25.5;224.4146171;71.04;2.52;220.01;0.54;34.98;35.72;0.763;79.71;87.66;4.7;7286;42.0;-0.03865945375379343;0.06423277518528685;0.5403513587702443;0.005764479824320615
171830;Praia Norte (TO);294.9;23.0;533.5889752;59.78;4.52;49.92;0.63;67.07;68.85;0.579;87.69;65.9;2.48;6781;7.0;0.26723976826761353;0.040259548739124025;0.5124612888954432;0.0010322961215160006
150600;Prainha (PA);13895.7;2.0;554.0292072;65.36;4.42;62.84;0.58;52.26;61.0;0.621;68.42;74.61;2.94;27301;55.0;0.1863810185989918;0.02710523424050401;0.2618585399802205;0.0020145782205780007
412035;Pranchita (PR);226.5;27.6;451.968331;76.51;2.74;254.47;0.58;36.46;40.88;0.803;79.34;88.58;4.72;6260;16.0;-0.1452758055707264;0.06309904153354633;0.5047923322683706;0.0025559105431309905
251220;Prata (PB);176.1;19.4;252.5436017;60.88;3.55;95.79;0.57;53.28;51.21;0.608;77.43;64.87;3.05;3425;15.0;0.034430685593476396;0.10890510948905109;0.6475912408759124;0.004379562043795621
315280;Prata (MG);4882.7;4.8;523.2374184;70.42;2.57;274.01;0.58;46.77;33.09;0.769;77.15;87.21;4.56;23576;104.0;-0.04310414806396623;0.06476925687139463;0.7262894468951476;0.004411265693926026
220860;Prata do Piauí (PI);185.0;16.8;91.96789318;67.28;2.77;67.22;0.59;56.49;62.36;0.611;79.22;58.45;2.27;3117;15.0;0.15018450184501853;0.08726339428938082;0.766762913057427;0.004812319538017324
315290;Pratápolis (MG);214.9;42.9;319.8606478;72.53;2.07;230.19;0.47;51.94;29.48;0.773;75.85;88.76;4.92;9217;38.0;-0.018946248004257593;0.08972550721492893;0.8308560269068026;0.0041228165346642075
354105;Pratânia (SP);180.3;21.9;223.071582;67.1;2.8;254.16;0.55;43.51;36.18;0.745;76.1;87.24;4.42;3950;5.0;0.3923158265773705;0.058481012658227846;0.6886075949367089;0.0012658227848101266
315300;Pratinha (MG);634.2;4.5;253.3511657;74.61;2.34;246.01;0.54;42.27;31.44;0.774;71.32;84.66;4.35;2883;3.0;0.15181781861765886;0.07457509538674992;0.5681581685744017;0.001040582726326743
354110;Presidente Alves (SP);289.3;14.9;328.9942402;70.79;2.25;230.32;0.49;46.1;35.33;0.763;77.2;88.3;5.09;4317;9.0;-0.04151865008880995;0.08547602501737317;0.7678943710910354;0.0020847810979847115
315310;Presidente Bernardes (MG);237.6;24.6;132.655284;71.13;2.58;106.47;0.55;42.42;46.43;0.699;68.1;82.33;3.53;5847;2.0;-0.08925233644859809;0.09680177868992645;0.23345305284761417;0.0003420557550880794
354120;Presidente Bernardes (SP);755.7;19.4;532.0686514;73.32;2.29;257.55;0.54;55.12;43.71;0.79;81.71;88.87;5.82;14662;34.0;0.09336316181953763;0.08989223843950347;0.6925385349884055;0.0023189196562542628
412040;Presidente Castelo Branco (PR);157.1;27.4;376.8295833;69.58;2.26;195.35;0.49;35.55;30.84;0.742;80.55;84.44;4.65;4305;8.0;0.18497109826589586;0.057607433217189315;0.7542392566782811;0.0018583042973286876
421390;Presidente Castelo Branco (SC);70.2;30.8;324.0515533;76.39;2.46;321.3;0.51;23.2;33.46;0.832;84.42;93.47;4.32;2160;;0.20267260579064583;0.075;0.21157407407407408;
210910;Presidente Dutra (MA);808.6;48.7;307.3909324;59.63;2.81;117.03;0.58;39.98;49.05;0.624;78.89;69.61;3.6;39541;265.0;0.1287753354267771;0.05384284666548646;0.6956070913735111;0.006701904352444298
292560;Presidente Dutra (BA);284.7;48.2;420.9864528;57.99;2.93;91.4;0.6;60.25;57.38;0.614;73.53;77.93;3.78;13730;26.0;0.14302364302364312;0.057319737800437;0.5578295702840496;0.0018936635105608157
354130;Presidente Epitácio (SP);1285.2;30.6;595.8658367;68.13;2.08;291.6;0.58;64.15;43.14;0.766;77.95;90.01;5.88;39298;72.0;0.12760035580040752;0.06453254618555651;0.9251106926561148;0.0018321543081072829
130353;Presidente Figueiredo (AM);25534.5;0.7;118.67616;68.05;3.73;188.23;0.64;55.35;50.22;0.741;81.65;87.87;5.24;17394;28.0;1.4536606009310198;0.021271702886052662;0.4833275842244452;0.0016097504886742554
421400;Presidente Getúlio (SC);322.4;38.2;122.158006;73.2;2.33;303.3;0.46;24.47;29.27;0.81;77.92;95.83;5.38;12333;28.0;0.08450580372845584;0.07362361144895808;0.6378821049217547;0.0022703316305846106
292570;Presidente Jânio Quadros (BA);1332.2;12.8;391.4093712;65.23;2.75;69.05;0.54;53.25;59.63;0.587;71.12;55.9;1.32;17045;34.0;0.20672566371681422;0.08102082722205925;0.17090055734819595;0.0019947198591962452
210920;Presidente Juscelino (MA);459.1;22.2;51.5145614;55.72;5.91;38.91;0.59;59.98;70.11;0.506;72.94;56.71;2.09;10693;7.0;0.28645332050048133;0.04872346394837744;0.25390442345459646;0.0006546338726269522
241030;Presidente Juscelino (RN);190.2;35.7;65.55198115;63.75;4.56;103.68;0.73;61.48;63.59;0.605;80.55;52.97;2.77;7005;;0.16847372810675565;0.06795146324054246;0.5651677373304782;
315320;Presidente Juscelino (MG);698.8;6.2;131.5575992;65.21;3.17;97.37;0.53;48.33;49.05;0.654;72.45;76.96;3.43;4319;7.0;0.006290773532152905;0.06297754109747626;0.4019448946515397;0.0016207455429497568
171840;Presidente Kennedy (TO);773.6;4.9;181.8950025;66.95;2.77;129.56;0.55;51.1;46.87;0.692;83.99;76.94;3.95;3759;55.0;0.07430694484138334;0.060122372971534985;0.8297419526469806;0.014631550944400107
320430;Presidente Kennedy (ES);588.3;16.2;113.7670827;64.24;2.83;147.38;0.63;46.0;47.38;0.674;74.89;76.65;3.51;9555;27.0;0.012933319198558335;0.06446886446886448;0.26478283621140764;0.00282574568288854
315330;Presidente Kubitschek (MG);190.1;15.5;139.9239801;66.23;2.87;92.19;0.55;44.21;50.16;0.671;77.44;80.96;3.71;2951;6.0;0.0064802182810368425;0.0650626906133514;0.5886140291426635;0.0020332090816672314
431514;Presidente Lucena (RS);49.5;41.8;57.33545498;75.81;2.07;276.17;0.41;80.0;25.69;0.82;76.08;97.15;5.05;2069;1.0;0.19664545980335446;0.0860318994683422;0.4707588206863219;0.0004833252779120348
110025;Presidente Médici (RO);1693.4;15.6;346.4116494;65.61;2.59;177.6;0.58;51.64;50.81;0.707;76.77;82.77;3.65;26365;100.0;-0.11309583879974439;0.04608382325052152;0.46174853024843543;0.0037929072634174093
210923;Presidente Médici (MA);297.3;15.9;169.1618004;58.33;3.77;64.0;0.5;45.63;55.08;0.575;82.69;64.13;2.57;5116;;0.26853458963550714;0.05140734949179046;0.660086004691165;
421410;Presidente Nereu (SC);224.9;10.2;90.24094643;75.23;2.91;185.94;0.47;36.26;37.4;0.774;78.83;86.56;3.9;2305;5.0;-0.16936936936936942;0.07158351409978309;0.3366594360086768;0.0021691973969631237
315340;Presidente Olegário (MG);3539.0;5.1;301.6255398;69.11;2.48;178.05;0.5;47.15;41.96;0.721;67.04;85.21;4.19;17781;63.0;0.041529990627928726;0.05961419492716945;0.6242056127326921;0.0035431078117091276
354140;Presidente Prudente (SP);563.6;335.5;511.7198644;73.58;1.95;482.62;0.59;66.9;42.47;0.846;89.58;93.81;7.36;189186;549.0;0.14322834835996234;0.07051261721269016;0.9790840759887095;0.002901906060702166
210927;Presidente Sarney (MA);727.6;19.0;117.9754883;60.17;4.2;52.96;0.5;49.2;59.86;0.555;68.94;62.09;2.02;13718;4.0;-0.0033420517291484764;0.05080915585362298;0.23633182679690917;0.000291587694999271
292575;Presidente Tancredo Neves (BA);415.7;46.6;111.7631354;62.55;3.18;82.29;0.54;47.13;55.16;0.605;82.17;61.01;2.0;19404;11.0;0.04688427299703268;0.05437023294166151;0.32060399917542776;0.0005668934240362812
210930;Presidente Vargas (MA);476.8;21.7;102.2521211;58.02;4.64;45.26;0.58;53.6;67.25;0.543;84.46;58.17;2.73;10483;4.0;0.18881832615105476;0.04483449394257369;0.35714967089573596;0.00038157016121339313
354150;Presidente Venceslau (SP);757.0;49.4;565.1917785;73.32;1.95;364.66;0.6;58.75;39.68;0.818;87.43;90.28;6.19;37347;134.0;0.03397009966777409;0.07941735614641068;0.9252148766969235;0.003587972260154765
150610;Primavera (PA);287.1;33.4;164.3996207;66.84;3.22;81.29;0.62;55.93;59.68;0.655;77.56;75.4;3.64;9718;29.0;0.1271166782649038;0.06390203745626673;0.6553817657954312;0.002984153117925499
261140;Primavera (PE);96.5;118.9;60.44708047;65.74;3.54;84.88;0.55;46.66;51.82;0.632;76.4;67.33;3.11;11477;17.0;0.027944469323779586;0.052626993116668117;0.5786355319334321;0.0014812233161976126
110147;Primavera de Rondônia (RO);615.4;7.0;441.4182348;66.18;2.76;127.31;0.53;45.78;46.02;0.691;72.56;84.64;3.3;4311;3.0;-0.21646673936750271;0.03966597077244259;0.26884713523544423;0.0006958942240779402
510704;Primavera do Leste (MT);5491.8;7.2;187.5899857;71.5;2.24;374.57;0.56;48.4;31.2;0.805;76.87;93.49;6.34;39857;123.0;2.18270382496207;0.017437338485084174;0.9167523897935118;0.0030860325664249693
210940;Primeira Cruz (MA);1717.4;6.2;96.0515585;57.75;5.49;57.34;0.5;47.58;58.84;0.557;71.53;65.42;2.81;11019;28.0;0.06391812300859323;0.048189490879390146;0.34113803430438333;0.002541065432434885
412050;Primeiro de Maio (PR);409.8;26.2;337.1370437;70.16;2.46;205.04;0.54;43.34;35.32;0.747;81.57;83.46;4.76;10728;25.0;-0.09924433249370279;0.08202833706189411;0.906785980611484;0.002330350484712901
421415;Princesa (SC);88.6;29.4;515.976361;70.74;3.5;186.76;0.55;43.2;44.35;0.751;76.71;88.37;3.89;2613;1.0;0.047294589178356716;0.060849598163030996;0.21737466513585915;0.0003827018752391887
251230;Princesa Isabel (PB);380.7;47.9;351.7433871;62.59;3.5;98.28;0.56;52.76;55.44;0.631;83.68;67.21;3.63;18231;49.0;0.09475770131507844;0.07372058581536943;0.6253633920245736;0.0026877296911853436
521839;Professor Jamil (GO);348.6;9.7;63.56952558;67.48;2.75;203.69;0.56;49.68;38.1;0.736;88.31;81.72;4.54;3403;3.0;0.09350899742930596;0.06553041434028799;0.6397296503085512;0.000881575080811049
431515;Progresso (RS);277.8;23.4;136.4064634;68.89;2.42;216.88;0.45;22.38;31.83;0.738;73.88;84.72;4.08;6497;8.0;-0.06153401704463379;0.07388025242419578;0.24257349545944282;0.001231337540403263
354160;Promissão (SP);784.3;39.7;399.0729007;75.98;2.49;265.22;0.51;51.14;36.24;0.817;86.95;91.09;5.54;31105;66.0;0.11164718916407557;0.07275357659540267;0.8241440282912715;0.0021218453624819163
280570;Propriá (SE);95.5;285.8;81.8084131;61.35;2.72;137.06;0.6;52.05;50.77;0.653;75.61;75.94;4.93;27385;49.0;0.09142720497389512;0.06299068833302902;0.8605806098228957;0.0017893007120686507
431517;Protásio Alves (RS);172.4;12.2;143.7274278;73.11;2.05;356.57;0.5;23.72;29.34;0.818;83.44;92.9;4.69;2112;1.0;-0.09743589743589742;0.08475378787878787;0.1747159090909091;0.0004734848484848485
315360;Prudente de Morais (MG);126.1;64.9;42.65445083;70.97;2.36;171.1;0.5;44.68;41.56;0.752;74.63;91.69;5.44;8232;20.0;0.20721513418389792;0.05187074829931973;0.9552964042759962;0.0024295432458697765
412060;Prudentópolis (PR);2280.1;20.3;172.9152008;71.58;2.74;139.94;0.58;46.37;51.09;0.733;67.15;90.0;4.3;46346;103.0;-0.009383349364112448;0.06035040780218358;0.39433823846718163;0.0022224140163120873
171845;Pugmil (TO);398.6;5.0;67.65705729;62.68;3.15;119.1;0.64;53.96;54.5;0.671;87.73;78.45;3.89;1989;4.0;0.3207171314741035;0.04172951231774761;0.7873303167420814;0.002011060834590246
241040;Pureza (RN);508.9;13.6;52.92315443;57.64;4.41;67.78;0.56;57.96;60.64;0.577;84.15;64.51;2.89;6963;7.0;0.02306788128122239;0.07195174493752693;0.3643544449231653;0.0010053138015223323
431520;Putinga (RS);218.4;21.2;145.2849438;73.83;1.98;368.01;0.62;34.19;34.34;0.807;75.9;89.32;4.38;4629;22.0;-0.11710852565325192;0.10974292503780514;0.29336789803413266;0.004752646359904947
251240;Puxinanã (PB);82.4;145.4;121.1719813;64.31;2.46;73.37;0.55;55.91;56.87;0.628;77.66;71.87;3.08;11981;9.0;0.035254471614965865;0.08354895250813789;0.26375093898672897;0.000751189383190051
354165;Quadra (SP);205.5;12.9;147.3063171;71.44;2.19;208.07;0.49;47.42;38.43;0.755;66.72;90.76;4.01;2651;;0.358094262295082;0.07053941908713693;0.25273481705016976;
431530;Quaraí (RS);3148.8;7.6;502.8661057;72.47;2.55;229.88;0.57;37.12;38.8;0.776;73.26;92.07;6.35;24002;128.0;0.08689942489697966;0.086867761019915;0.9190900758270144;0.00533288892592284
315370;Quartel Geral (MG);545.2;5.5;178.1776493;69.77;2.32;171.85;0.56;39.64;36.26;0.714;70.75;79.0;3.86;3022;7.0;0.02371273712737132;0.09331568497683654;0.785572468563865;0.002316346790205162
412065;Quarto Centenário (PR);361.6;14.8;404.1271341;64.37;2.74;148.99;0.54;45.2;43.72;0.7;90.47;79.98;3.98;5333;3.0;-0.24333144154370034;0.06431651978248641;0.5034689668104256;0.000562535158447403
354170;Quatá (SP);654.4;17.8;440.1541904;73.19;2.17;268.29;0.54;58.37;41.31;0.792;81.55;89.45;5.26;11655;45.0;0.0261489698890649;0.07164307164307164;0.905019305019305;0.003861003861003861
412070;Quatiguá (PR);120.0;56.2;216.7126889;70.93;2.22;226.5;0.5;40.37;35.8;0.762;77.04;87.65;4.87;6742;16.0;0.16926812348248355;0.07564520913675467;0.879412637199644;0.002373183031741323
150611;Quatipuru (PA);321.7;33.8;177.4813616;64.87;4.17;71.67;0.55;47.26;55.3;0.622;72.93;71.13;3.08;10905;1.0;0.2812830454705675;0.051535992663915633;0.3978908757450711;9.170105456212746e-05
330412;Quatis (RJ);286.9;37.3;120.959166;74.07;2.45;237.54;0.54;43.07;38.07;0.791;81.65;89.41;5.53;10730;6.0;0.2195953625824052;0.06095060577819199;0.8771668219944082;0.0005591798695246971
412080;Quatro Barras (PR);180.4;89.5;20.84605478;67.85;2.32;294.64;0.54;55.08;37.3;0.774;80.35;92.85;6.12;16161;36.0;0.6149695213350654;0.037807066394406286;0.8984592537590496;0.0022275849266753297
412085;Quatro Pontes (PR);197.4;18.5;483.0880189;77.67;2.37;308.47;0.49;20.0;26.47;0.851;88.14;97.57;6.02;3646;4.0;-0.0057267521134442;0.08831596269884805;0.492046077893582;0.0010970927043335162
270760;Quebrangulo (AL);321.3;37.0;89.40637783;63.56;3.85;74.72;0.63;57.66;61.69;0.574;68.18;53.73;2.43;11902;35.0;0.04385195579722856;0.06671147706267855;0.5166358595194085;0.002940682238279281
412090;Quedas do Iguaçu (PR);819.9;33.4;364.7551571;69.2;2.66;208.78;0.67;59.25;51.65;0.747;79.62;86.11;4.53;27364;95.0;0.12627593019427064;0.045497734249378745;0.717219704721532;0.0034717146615991816
220865;Queimada Nova (PI);1438.4;5.8;416.7384759;56.79;2.65;47.34;0.53;57.39;62.53;0.532;74.5;59.91;1.33;8332;2.0;0.19626704953338114;0.06721075372059529;0.08749399903984638;0.00024003840614498319
251250;Queimadas (PB);399.1;90.3;117.2447391;59.17;2.85;86.45;0.52;53.89;50.45;0.595;74.19;67.68;2.91;36032;31.0;0.1068038703732146;0.07707038188277086;0.47307948490230906;0.0008603463587921848
292580;Queimadas (BA);2105.9;11.7;252.3514441;60.22;3.63;80.7;0.58;50.94;54.91;0.613;84.34;69.8;2.38;24613;36.0;0.06264571280545717;0.07451346849226019;0.39747288018526794;0.0014626416934140495
330414;Queimados (RJ);78.0;1560.0;41.17171136;66.41;2.51;183.0;0.49;62.18;46.55;0.732;77.93;90.72;5.63;121993;23.0;0.19382113184651661;0.04918314985286041;1.0;0.00018853540776929824
354180;Queiroz (SP);237.4;9.1;417.4904608;70.87;2.23;171.0;0.47;48.05;33.37;0.73;76.57;80.9;4.09;2171;2.0;0.12138429752066116;0.07415937356057116;0.764163979732842;0.0009212344541685859
354190;Queluz (SP);250.1;36.4;221.0656977;70.64;2.51;222.08;0.59;47.61;45.16;0.766;76.92;90.84;5.34;9112;34.0;0.18184176394293128;0.06299385425812117;0.861062335381914;0.0037313432835820895
315380;Queluzita (MG);153.5;11.4;102.8379524;70.64;2.37;161.48;0.51;39.51;43.76;0.73;70.78;85.68;4.31;1791;;0.03645833333333326;0.08375209380234507;0.3757677275265215;
510706;Querência (MT);17919.7;0.4;529.9819836;69.1;2.9;267.61;0.66;79.52;58.82;0.75;74.18;84.11;4.4;7274;32.0;0.5771899392888118;0.01690954083035469;0.5389056915039868;0.004399230134726423
412100;Querência do Norte (PR);898.2;12.7;499.7897782;67.26;3.04;161.72;0.59;47.72;46.76;0.705;79.42;78.67;4.2;11438;30.0;0.10150231124807396;0.05534184297954188;0.6126070991432069;0.0026228361601678615
431532;Quevedos (RS);542.3;4.9;284.5418028;73.15;2.29;158.59;0.6;39.41;46.44;0.758;75.94;89.76;4.31;2691;;-0.02922077922077926;0.0650315867707172;0.23782980304719434;
292590;Quijingue (BA);1276.2;20.7;257.9184429;56.36;3.77;55.09;0.69;69.64;71.66;0.526;73.44;55.45;1.51;26376;8.0;0.10092662158777865;0.06687898089171974;0.18547164088565363;0.00030330603579011223
421420;Quilombo (SC);283.7;37.7;423.6469382;74.77;2.79;260.88;0.61;51.46;48.82;0.802;83.99;89.11;4.85;10736;37.0;-0.0908629011770683;0.05747019374068554;0.4375;0.0034463487332339793
412110;Quinta do Sol (PR);327.9;17.5;337.528785;67.08;2.28;162.58;0.56;60.26;46.96;0.712;86.84;78.41;4.24;5759;13.0;0.02857653152348627;0.06841465532210453;0.5997569022399722;0.002257336343115124
354200;Quintana (SP);320.6;17.0;410.2582562;67.96;2.06;215.83;0.52;49.5;37.33;0.741;79.96;85.44;4.88;5443;3.0;0.04915188897455658;0.0815726621348521;0.9029946720558516;0.000551166636046298
431535;Quinze de Novembro (RS);228.0;15.7;230.6128366;75.61;2.39;285.68;0.46;28.91;29.63;0.828;83.59;96.79;5.36;3582;6.0;0.04431486880466462;0.10385259631490787;0.4586823003908431;0.0016750418760469012
261150;Quipapá (PE);225.6;98.4;151.166213;64.84;3.06;72.72;0.62;54.43;61.18;0.579;71.5;51.95;2.39;22145;55.0;0.04793677834563703;0.06705802664258298;0.49153307744411834;0.002483630616391962
521850;Quirinópolis (GO);3792.0;9.6;233.9791244;72.0;2.13;243.3;0.53;55.76;33.23;0.78;88.46;85.62;4.83;36512;151.0;0.06523514995915503;0.06345858895705521;0.8441608238387379;0.004135626643295355
330415;Quissamã (RJ);717.7;19.0;198.9541134;67.63;2.58;181.91;0.52;45.28;37.48;0.732;84.88;84.32;4.57;13674;7.0;0.3063915161937518;0.06464823753108088;0.5630393447418458;0.0005119204329384233
412120;Quitandinha (PR);430.4;35.5;54.2414267;66.71;2.81;164.41;0.62;48.89;49.67;0.715;70.54;88.46;3.84;15272;75.0;0.05923151616035516;0.06259821896280775;0.1994499738082766;0.004910948140387637
231126;Quiterianópolis (CE);1069.4;17.1;336.0155068;68.9;3.31;71.98;0.53;49.26;57.55;0.625;79.5;58.79;2.31;18355;2.0;0.08796159089561972;0.07256878234813402;0.2761100517570144;0.00010896213565785889
251260;Quixaba (PB);114.8;11.4;252.2597152;61.26;2.85;72.98;0.5;49.05;51.11;0.599;80.0;65.56;2.61;1308;3.0;-0.05899280575539567;0.07492354740061162;0.386085626911315;0.0022935779816513763
261153;Quixabá (PE);216.3;31.7;328.6753599;61.78;2.91;55.97;0.68;73.66;73.73;0.581;77.7;64.04;2.6;6855;1.0;-0.07961868958109564;0.062144420131291025;0.2973012399708242;0.00014587892049598833
292593;Quixabeira (BA);369.6;25.6;246.6858959;62.63;3.43;67.27;0.58;59.42;62.09;0.606;83.29;65.55;2.35;9466;10.0;-0.32031306096072376;0.06750475385590535;0.3306570885273611;0.0010564124234100994
231130;Quixadá (CE);2059.7;33.7;148.8349773;69.59;3.79;101.0;0.6;54.55;56.52;0.673;83.18;68.41;3.9;69654;181.0;0.13321185696157234;0.06985959169609786;0.6731558848020214;0.002598558589600023
231135;Quixelã (CE);554.5;28.1;291.1958518;66.99;2.99;66.71;0.61;64.4;63.73;0.592;68.16;56.2;2.03;15596;;-0.005293704955673162;0.07200564247242883;0.2670556552962298;
231140;Quixeramobim (CE);3275.0;18.0;184.4522971;67.03;3.14;85.84;0.61;58.73;59.49;0.64;81.81;64.67;3.11;59235;225.0;0.002284263959390964;0.0775048535494218;0.5165864775892631;0.0037984299822739933
231150;Quixeré (CE);600.8;28.1;162.8030382;70.39;3.07;82.66;0.52;42.5;49.6;0.652;82.89;62.16;3.15;16862;34.0;0.22179552206361852;0.06849721266753647;0.5845688530423437;0.0020163681651049698
241050;Rafael Fernandes (RN);95.0;44.7;336.3641161;66.72;2.34;80.69;0.54;53.97;58.37;0.652;84.88;70.61;3.4;4247;3.0;0.27460984393757504;0.08264657405227219;0.519425476807158;0.0007063809748057452
241060;Rafael Godeiro (RN);96.9;30.4;278.9474869;63.88;2.28;84.86;0.56;59.93;56.65;0.637;83.48;70.55;3.8;2953;8.0;-0.008727760993622047;0.091432441584829;0.5932949542837792;0.0027091093802912294
292595;Rafael Jambeiro (BA);1239.1;18.2;124.2242932;60.58;2.81;57.68;0.56;58.21;62.46;0.569;77.82;60.74;1.86;22600;7.0;0.0012404749246854863;0.0770353982300885;0.21690265486725663;0.00030973451327433627
354210;Rafard (SP);132.8;63.0;108.7138096;73.73;2.32;291.32;0.45;60.93;40.72;0.803;78.42;92.31;5.46;8360;19.0;0.043695380774032566;0.07619617224880383;0.8575358851674642;0.0022727272727272726
412125;Ramilândia (PR);246.7;15.7;478.6952553;69.23;2.36;120.8;0.54;55.85;49.75;0.697;80.04;77.18;3.41;3868;4.0;0.040064533476741104;0.05093071354705274;0.45346432264736297;0.001034126163391934
354220;Rancharia (SP);1588.7;18.1;459.7509837;73.32;2.35;261.95;0.54;52.14;40.17;0.789;78.38;89.67;6.0;28772;72.0;0.06907442499907113;0.07493396357569859;0.8685180036146253;0.002502432920895315
412130;Rancho Alegre (PR);169.3;24.7;310.2528729;69.19;2.35;191.31;0.49;40.5;34.87;0.738;78.7;84.76;4.7;4197;5.0;-0.0691949434464405;0.0802954491303312;0.8317846080533715;0.0011913271384322134
412135;Rancho Alegre d'Oeste (PR);245.0;12.7;391.4362529;64.37;2.74;153.62;0.51;47.12;40.74;0.698;83.04;82.3;4.0;3117;2.0;-0.19582043343653255;0.059031119666345847;0.6628168110362528;0.0006416426050689766
421430;Rancho Queimado (SC);270.2;9.7;47.32336544;74.19;2.99;226.28;0.51;33.93;32.25;0.773;73.84;86.33;4.28;2637;15.0;-0.06223328591749644;0.08001516875237012;0.41827834660599167;0.005688282138794084
210945;Raposa (MA);63.9;262.8;25.18634884;63.71;3.45;75.75;0.48;42.53;49.14;0.632;72.74;76.98;3.77;17088;13.0;0.30552372220948887;0.0299625468164794;0.6653792134831461;0.0007607677902621723
315390;Raposos (MG);72.0;198.2;23.0233717;70.07;1.99;189.23;0.44;42.9;41.74;0.758;79.49;91.5;5.46;14289;21.0;0.003300098300800469;0.04912870039890825;0.9416334243124082;0.0014696619777451185
315400;Raul Soares (MG);773.5;31.4;160.1434131;69.83;2.17;185.86;0.62;58.95;47.21;0.729;73.92;82.34;4.13;24287;46.0;-0.05361804933172276;0.0963890146992218;0.5887511837608597;0.0018940173755507062
412140;Realeza (PR);354.9;45.1;427.9509809;71.45;2.28;241.73;0.55;41.35;38.33;0.783;87.72;89.0;5.02;16023;53.0;-0.06549632567362651;0.06309679835236848;0.6210447481744992;0.003307745116395182
412150;Rebouças (PR);482.2;28.3;143.9954552;66.08;2.75;137.7;0.57;52.66;52.06;0.711;75.69;90.3;4.48;13663;68.0;0.05522088353413657;0.06470028544243578;0.4808607187294152;0.004976945034033521
261160;Recife (PE);218.7;6501.8;0.0;68.62;1.81;392.46;0.68;49.38;44.77;0.797;89.24;89.45;7.64;1422905;3910.0;0.08597231539718475;0.06509640488999617;1.0;0.0027478995435394494
315410;Recreio (MG);234.9;43.3;244.7840501;71.13;2.01;200.95;0.56;40.62;39.15;0.746;74.22;84.45;4.78;10188;27.0;-0.03686897334089623;0.10797016097369454;0.8889870435806831;0.00265017667844523
171850;Recursolândia (TO);1859.0;1.7;199.6063824;57.96;5.55;58.18;0.67;74.64;69.77;0.567;73.8;68.2;2.59;3138;2.0;0.006414368184733732;0.04365838113448056;0.4002549394518802;0.0006373486297004461
150613;Redenção (PA);3839.9;16.5;749.6897175;69.28;3.12;200.72;0.61;50.27;42.86;0.744;81.76;84.53;4.38;63251;253.0;0.24318959078580127;0.028631958388009675;0.9424831227964775;0.003999936759893124
231160;Redenção (CE);240.7;103.8;60.27737361;67.1;3.65;78.1;0.54;51.13;54.05;0.651;85.24;69.95;3.3;24993;66.0;0.09825548182976673;0.07133997519305406;0.5116232545112631;0.0026407394070339695
354230;Redenção da Serra (SP);309.8;13.1;116.3387909;71.69;2.64;168.42;0.53;44.45;43.69;0.736;70.21;85.13;3.98;4047;10.0;0.009730538922155585;0.08673091178650852;0.4020261922411663;0.002470966147763776
220870;Redenção do Gurguéia (PI);2437.4;3.2;526.7630129;57.67;3.67;66.86;0.54;48.73;57.5;0.583;82.14;68.3;3.26;7781;25.0;0.13063063063063063;0.04549543760442103;0.6013365891273615;0.003212954633080581
431540;Redentora (RS);310.0;28.5;352.4338485;65.16;4.28;96.63;0.64;56.3;60.85;0.669;79.97;80.47;4.0;8846;48.0;-0.035963382737576266;0.07393172055166176;0.3122315170698621;0.005426181324892607
